run_id,phase,track,metric,stratum,condition,n,numerator,denominator,value,ci_lower,ci_upper,threshold,passed,not_applicable_reason
20260725T122016Z,phase05-jlens-saturation,track-a,convergence_relative_frobenius_10_vs_25,layer_13,convergence_10_vs_25,25,,,0.224029625086,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,convergence_relative_frobenius_10_vs_25,layer_20,convergence_10_vs_25,25,,,0.11515895032,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,convergence_relative_frobenius_10_vs_25,layer_6,convergence_10_vs_25,25,,,0.417010116226,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,matrix_finite_rate,all,fit_b_merged,15,15,15,1,,,1,true,
20260725T122016Z,phase05-jlens-saturation,track-a,lens_save_load_max_abs,all,fit_b_merged,7,,,0,,,0,true,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-001,heldout_apply,10,,,0.833333333333,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-001,heldout_apply,,,,0.96733337947,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-002,heldout_apply,10,,,0.8,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-002,heldout_apply,,,,0.967781710894,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-003,heldout_apply,10,,,0.866666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-003,heldout_apply,,,,0.975283754618,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-004,heldout_apply,10,,,0.766666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-004,heldout_apply,,,,0.967947358843,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-005,heldout_apply,10,,,0.833333333333,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-005,heldout_apply,,,,0.968779152973,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-006,heldout_apply,10,,,0.666666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-006,heldout_apply,,,,0.964947931922,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-007,heldout_apply,10,,,0.766666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-007,heldout_apply,,,,0.968158348114,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-008,heldout_apply,10,,,0.866666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-008,heldout_apply,,,,0.972659783125,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-009,heldout_apply,10,,,0.833333333333,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-009,heldout_apply,,,,0.966077255456,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap,sat-heldout-010,heldout_apply,10,,,0.966666666667,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation,sat-heldout-010,heldout_apply,,,,0.971709525145,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_topk_overlap_mean,all,apply_stability,10,,,0.82,,,0.8,true,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_rank_correlation_mean,all,apply_stability,10,,,0.969067820056,,,0.95,true,
20260725T122016Z,phase05-jlens-saturation,track-a,heldout_logit_cosine_mean,all,apply_stability,10,,,0.979426832043,,,,,
20260725T122016Z,phase05-jlens-saturation,track-a,apply_save_load_consistency,all,apply_stability,10,,,1,,,1,true,
